CC_PROPERTY_ID,RECORD_DATE_TIME,BEDROOMS,FULL_BATHS,HALF_BATHS,GLA_SQFT,ROOMS,GARAGE_SPACES,SITUSSTATE,SITUSCITY,SITUSZIP5,MIN_BEDS,MAX_BEDS,MIN_BATHS,MAX_BATHS,TREATMENT_PERIOD,PROPERTY_TYPE
89084765,2019-08-06 22:00:24.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2019-08-06 22:00:24.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2019-08-07 13:02:45.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2019-08-07 13:02:45.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2019-08-07 13:03:33.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2019-08-07 13:03:33.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2019-11-05 10:40:52.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2019-11-05 10:40:52.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-04 14:54:35.000,3,3,,,,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-04 14:54:35.000,3,3,,,,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-04 14:54:46.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-04 14:54:46.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-04 14:59:59.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-04 14:59:59.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-05 21:35:27.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-05 21:35:27.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-05 21:35:27.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-05 21:35:27.000,3,2,1,2133,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 04:42:06.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 04:42:06.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 04:42:06.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 04:42:06.000,3,2,1,2319,7,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 05:05:12.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-06 05:05:12.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-06 05:05:12.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-06 05:05:12.000,3,3,,2216,7,2,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084765,2023-12-06 05:10:53.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 05:10:53.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 05:10:53.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084765,2023-12-06 05:10:53.000,3,2,1,2259,8,2,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084840,2022-07-07 18:23:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2022-07-07 18:23:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2022-07-08 05:19:09.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2022-07-08 05:19:09.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 01:36:16.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 01:36:16.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 01:36:16.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 01:36:16.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 05:00:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2023-12-06 05:00:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2023-12-06 05:00:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2023-12-06 05:00:37.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2023-12-06 05:03:37.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 05:03:37.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 05:03:37.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-06 05:03:37.000,3,1,,1503,7,3,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2023-12-27 13:40:39.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2023-12-27 13:40:39.000,2,1,,1223,5,1,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2025-02-25 15:28:31.000,2,1,,,,,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2025-02-25 15:28:31.000,2,1,,,,,ny,albany,12208,2,3,1,1,PRE_TREATMENT,TREATED
89084840,2025-02-26 21:24:00.000,3,1,,,,,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084840,2025-02-26 21:24:00.000,3,1,,,,,ny,albany,12208,2,3,1,1,POST_TREATMENT,TREATED
89084855,2021-07-29 14:11:49.000,3,3,,1948,8,1,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-07-29 14:11:49.000,3,3,,1948,8,1,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-07-29 14:34:02.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-07-29 14:38:17.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2021-08-02 19:50:05.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2021-08-02 19:50:38.000,3,3,,1948,8,1,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-08-02 19:52:02.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-09-18 13:50:21.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2021-09-18 13:51:09.000,3,3,,1948,8,1,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2021-09-18 13:52:29.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2021-09-18 13:52:29.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2021-09-18 13:53:20.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-04 14:53:21.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-04 14:53:21.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 15:02:41.000,3,3,,,,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-05 15:02:41.000,3,3,,,,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-05 21:36:22.000,3,2,1,1852,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:36:22.000,3,2,1,1852,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:36:22.000,3,2,1,1852,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:36:22.000,3,2,1,1852,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:41:54.000,3,2,1,1848,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:41:54.000,3,2,1,1848,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:41:54.000,3,2,1,1848,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-05 21:41:54.000,3,2,1,1848,7,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-06 02:46:04.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-06 02:46:04.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-06 02:46:04.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-06 02:46:04.000,3,2,1,1949,6,1,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2023-12-06 05:15:16.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-06 05:15:16.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-06 05:15:16.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2023-12-06 05:15:16.000,3,3,,1948,6,,ny,albany,12208,3,3,2,3,POST_TREATMENT,TREATED
89084855,2025-02-26 21:16:32.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89084855,2025-02-26 21:16:32.000,3,2,1,,,,ny,albany,12208,3,3,2,3,PRE_TREATMENT,TREATED
89085011,2018-07-20 20:48:01.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2018-07-20 20:48:01.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2021-11-23 19:06:12.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2021-11-30 05:05:21.000,3,2,1,1532,,1,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2021-11-30 05:05:21.000,3,2,1,1532,,1,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2021-12-02 21:53:07.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2021-12-02 21:55:05.000,3,2,1,1532,,1,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2021-12-02 22:02:28.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2021-12-02 22:02:28.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2022-06-01 04:19:11.000,3,2,1,1532,,1,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2022-06-01 07:24:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2022-06-01 07:24:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2022-06-01 07:24:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-04 15:00:03.000,4,2,1,,,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-04 15:00:03.000,4,2,1,,,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-05 15:15:40.000,3,2,1,,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-05 15:15:40.000,3,2,1,,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-06 01:01:04.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-06 01:01:04.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-06 01:01:04.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-06 01:01:04.000,3,2,1,1532,7,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085011,2023-12-06 05:10:53.000,4,2,1,1532,7,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:10:53.000,4,2,1,1532,7,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:10:53.000,4,2,1,1532,7,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:10:53.000,4,2,1,1532,7,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:40:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:40:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:40:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085011,2023-12-06 05:40:17.000,4,2,1,1532,7,1,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085041,2022-03-31 03:23:36.000,4,2,,1856,9,,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085041,2022-03-31 03:24:41.000,4,2,,1856,,4,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085041,2022-03-31 03:24:41.000,4,2,,1856,,4,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085041,2022-03-31 03:55:00.000,4,2,,1856,9,4,ny,albany,12208,3,4,2,2,POST_TREATMENT,TREATED
89085041,2022-04-03 18:13:11.000,3,2,,2240,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-04-03 18:17:52.000,3,2,,2240,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-04-03 18:31:18.000,3,2,,2240,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-04-08 02:01:41.000,3,2,,2240,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-04-08 02:03:12.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-04-08 02:20:33.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-05-08 12:34:47.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-05-08 12:42:17.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-05-08 12:43:35.000,3,2,,2240,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-05-08 12:43:48.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2022-05-08 12:43:48.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-06 05:15:16.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-06 05:15:16.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-06 05:15:16.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-06 05:15:16.000,3,2,,2222,9,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-12 17:54:47.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-12 17:54:47.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-12 17:54:47.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2023-12-12 17:54:47.000,3,2,,2222,9,4,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2024-02-28 15:03:43.000,3,2,,,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085041,2024-02-28 15:03:43.000,3,2,,,,,ny,albany,12208,3,4,2,2,PRE_TREATMENT,TREATED
89085053,2019-08-07 13:04:55.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2019-08-07 13:04:55.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2019-11-05 09:34:29.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2023-12-04 14:53:49.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-04 14:53:49.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-04 14:59:41.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-04 14:59:41.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 21:28:06.000,3,2,,1310,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 21:28:06.000,3,2,,1310,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 21:28:06.000,3,2,,1310,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 21:28:06.000,3,2,,1310,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 22:15:06.000,3,2,,1311,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 22:15:06.000,3,2,,1311,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 22:15:06.000,3,2,,1311,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-05 22:15:06.000,3,2,,1311,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-06 04:07:05.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2023-12-06 04:07:05.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2023-12-06 04:07:05.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2023-12-06 04:07:05.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2023-12-06 05:02:10.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-06 05:02:10.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-06 05:02:10.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2023-12-06 05:02:10.000,3,2,,1314,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-16 18:31:44.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-16 20:36:43.000,3,2,,1308,6,2,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-16 23:20:52.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-16 23:20:52.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-22 21:50:54.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-22 22:17:28.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-03-25 00:00:00.000,3,2,,1308,6,2,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-05-18 02:15:31.000,3,2,,1308,6,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2024-05-18 02:51:54.000,3,2,,1308,6,2,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2025-02-26 12:59:26.000,6,2,,1314,6,,ny,albany,12208,3,6,2,2,POST_TREATMENT,TREATED
89085053,2025-02-26 20:58:27.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085053,2025-02-26 20:58:27.000,3,2,,,,,ny,albany,12208,3,6,2,2,PRE_TREATMENT,TREATED
89085086,2018-01-31 22:03:16.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2018-01-31 22:03:16.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2019-08-07 13:02:29.000,3,2,,1521,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-06-10 17:03:13.000,3,2,,1521,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-16 13:02:16.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-16 22:18:05.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-17 01:39:09.000,3,2,,1489,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-17 02:18:22.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-19 11:05:33.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-19 15:03:22.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-19 15:07:57.000,3,2,,1489,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-30 14:57:48.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-30 18:56:20.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-10-30 19:02:26.000,3,2,,1489,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-11-01 07:54:58.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-11-01 13:53:14.000,3,2,,1489,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-11-01 13:53:18.000,3,2,,1489,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-12-01 12:13:47.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-12-01 13:34:39.000,3,2,,1298,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-12-01 17:47:59.000,3,2,,1298,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-12-01 17:47:59.000,3,2,,1298,6,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2020-12-01 17:49:18.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2022-07-07 23:13:54.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2022-07-07 23:13:54.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2022-07-09 03:39:28.000,2,2,,1521,6,,ny,albany,12208,2,3,2,2,PRE_TREATMENT,TREATED
89085086,2022-07-09 03:39:28.000,2,2,,1521,6,,ny,albany,12208,2,3,2,2,PRE_TREATMENT,TREATED
89085086,2022-07-09 06:27:14.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2022-07-09 06:27:14.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-04 14:53:42.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-04 14:53:42.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-04 14:58:34.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-04 14:58:34.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 14:44:20.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 14:44:20.000,3,2,,,,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:44:51.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:44:51.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:44:51.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:44:51.000,3,2,,1298,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:48:06.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:48:06.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:48:06.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 21:48:06.000,3,2,,1521,7,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 22:57:18.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 22:57:18.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
89085086,2023-12-05 22:57:18.000,3,2,,1307,5,,ny,albany,12208,2,3,2,2,POST_TREATMENT,TREATED
